year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct,final_credits,credits_stated_corrected,final_credit_status,final_fee_zar,final_fee_status,resolution_class,resolution_ref,confidence,resolution_rationale
2023,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,2,162,0,162,False,0,81230,0,0,81230,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0,162,,consistent,81230,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,3,144,0,144,False,0,72050,0,0,71960,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.1,144,,consistent,72050,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,1,146,0,146,False,0,73760,0,0,73760,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,146,,consistent,73760,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,2,162,0,162,False,0,83690,0,0,83690,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,162,,consistent,83690,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,3,138,0,144,False,-6,73620,0,0,73620,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,138,,unresolved,73620,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001ACC08,,,regular,1,146,0,146,False,0,73760,0,0,,,unmatched,,146,,consistent,73760,no_published,none,,high,computed credits equal the stated total
2023,COM,CB001ACC08,,,regular,2,144,0,144,False,0,74510,0,0,,,unmatched,,144,,consistent,74510,no_published,none,,high,computed credits equal the stated total
2023,COM,CB001ACC08,,,regular,3,138,0,138,False,0,73370,0,0,,,unmatched,,138,,consistent,73370,no_published,none,,high,computed credits equal the stated total
2023,COM,CB001BUS06,BCom,Management Studies,regular,1,203,0,185,False,18,102680,0,0,93310,BCom in the field of Management Studies,label_match,10.0,203,,unresolved,102680,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001BUS06,BCom,Management Studies,regular,2,168,0,168,False,0,87310,18860,0,97310,BCom in the field of Management Studies,label_match,-10.3,168,,consistent,87310,published_divergent,none,,high,computed credits equal the stated total
2023,COM,CB001BUS06,BCom,Management Studies,regular,3,43,0,144,False,-101,22527,13097,0,75440,BCom in the field of Management Studies,label_match,-70.1,144,,resolved_manual,22527,published_divergent,R3,COM-2023-001,high,"The extracted course set for this year is demonstrably incomplete (rows unparsed in this edition's layout or an open-elective year without a parsable slot line); the stated total, corroborated by sibling editions, is the reliable carrier of the load."
2023,COM,CB001ECO02,BCom,Economics and Finance,regular,1,167,0,167,False,0,84690,0,0,84690,BCom specialising in Economics & Finance,label_match,0.0,167,,consistent,84690,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ECO02,BCom,Economics and Finance,regular,2,150,0,150,True,0,77320,0,0,77320,BCom specialising in Economics & Finance,label_match,0.0,150,,consistent,77320,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,False,0,75190,9430,0,75190,BCom specialising in Economics & Finance,label_match,0.0,144,,consistent,75190,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ECO03,BCom,Economics with Law,regular,1,149,0,149,False,0,75320,0,0,75320,BCom specialising in Economics with Law,label_match,0.0,149,,consistent,75320,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ECO03,BCom,Economics with Law,regular,2,162,0,162,True,0,80450,0,0,81350,BCom specialising in Economics with Law,label_match,-1.1,162,,consistent,80450,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001ECO03,BCom,Economics with Law,regular,3,144,0,162,False,-18,72170,0,0,72170,BCom specialising in Economics with Law,label_match,0.0,144,,resolved_computed,72170,reconciled,R1a,R1a,high,"stated total exceeds the taken-course sum by exactly the credits of the non-taken alternatives (one choice group, 18 cr) — the printed total double-counts choices"
2023,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,185,0,167,False,18,94060,0,0,84690,BCom specialising in Economics & Statistics,label_match,11.1,185,,unresolved,94060,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,210,0,156,False,54,106920,0,0,79760,BCom specialising in Economics & Statistics,label_match,34.1,210,,unresolved,106920,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,234,1,180,False,54,119990,0,1,93000,BCom specialising in Economics & Statistics,label_match,29.0,234,,unresolved,119990,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001INF01,BCom,Information Systems,regular,1,149,0,149,False,0,74570,0,0,74300,BCom specialising in Information Systems,label_match,0.4,149,,consistent,74570,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,75460,9430,0,75460,BCom specialising in Information Systems,label_match,0.0,144,,consistent,75460,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,84500,18860,0,84500,BCom specialising in Information Systems,label_match,0.0,156,,consistent,84500,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,167,0,149,False,18,84150,0,0,84210,BCom specialising in Information Systems & Computer Science,label_match,-0.1,167,,unresolved,84150,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,82440,0,0,82240,BCom specialising in Information Systems & Computer Science,label_match,0.2,162,,consistent,82440,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,74140,0,0,74140,BCom specialising in Information Systems & Computer Science,label_match,0.0,144,,consistent,74140,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,167,0,167,False,0,84690,0,0,84750,BCom specialising in Information Systems & Finance,label_match,-0.1,167,,consistent,84690,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,84140,0,0,84140,BCom specialising in Information Systems & Finance,label_match,0.0,162,,consistent,84140,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,77880,0,0,77880,BCom specialising in Information Systems & Finance,label_match,0.0,150,,consistent,77880,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,149,0,149,False,0,72680,0,0,72680,"BCom specialising in Philosophy, Politics & Economics",label_match,0.0,149,,consistent,72680,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,246,0,174,False,72,121090,0,0,86980,"BCom specialising in Philosophy, Politics & Economics",label_match,39.2,246,,unresolved,121090,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,222,2,168,False,54,94570,9430,2,81260,"BCom specialising in Philosophy, Politics & Economics",label_match,16.4,222,,unresolved,94570,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,185,0,185,False,0,93850,0,0,93850,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0,185,,consistent,93850,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,96110,0,0,96110,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0,186,,consistent,96110,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,3,180,0,180,False,0,94450,0,0,94450,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0,180,,consistent,94450,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,4,174,0,174,False,0,80600,0,0,80600,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0,174,,consistent,80600,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,185,0,185,False,0,93850,0,0,93850,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0,185,,consistent,93850,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,96110,0,0,95260,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.9,186,,consistent,96110,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,198,0,198,False,0,101550,0,0,101550,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0,198,,consistent,101550,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,147,0,147,False,0,75110,0,0,75110,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0,147,,consistent,75110,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS07,BBusSc,Marketing,regular,1,167,0,167,False,0,84690,0,0,84690,BBusSc specialising in Marketing,label_match,0.0,167,,consistent,84690,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS07,BBusSc,Marketing,regular,2,168,0,168,False,0,86500,0,0,86500,BBusSc specialising in Marketing,label_match,0.0,168,,consistent,86500,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS07,BBusSc,Marketing,regular,3,198,0,180,False,18,93650,9430,0,84220,BBusSc specialising in Marketing,label_match,11.2,198,,unresolved,93650,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2023,COM,CB004BUS07,BBusSc,Marketing,regular,4,180,0,180,False,0,92450,0,0,92450,BBusSc specialising in Marketing,label_match,0.0,180,,consistent,92450,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,1,167,0,167,False,0,82890,0,0,82890,BBusSc specialising in Organisational Psychology,label_match,0.0,167,,consistent,82890,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,2,162,0,162,False,0,84870,0,0,84870,BBusSc specialising in Organisational Psychology,label_match,0.0,162,,consistent,84870,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,3,298,0,180,False,118,99810,9430,0,90380,BBusSc specialising in Organisational Psychology,label_match,10.4,180,,resolved_manual,99810,published_divergent,R3,COM-2023-002,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,4,156,0,156,False,0,87900,0,0,87900,BBusSc specialising in Organisational Psychology,label_match,0.0,156,,consistent,87900,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS22,BBusSc,Analytics,regular,1,185,0,185,False,0,93580,0,0,93580,BBusSc specialising in Analytics,label_match,0.0,185,,consistent,93580,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS22,BBusSc,Analytics,regular,2,186,0,186,False,0,95010,0,0,94950,BBusSc specialising in Analytics,label_match,0.1,186,,consistent,95010,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004BUS22,BBusSc,Analytics,regular,3,210,0,198,True,12,107160,0,0,113980,BBusSc specialising in Analytics,label_match,-6.0,210,,consistent,107160,published_divergent,none,,high,computed credits equal the stated total
2023,COM,CB004BUS22,BBusSc,Analytics,regular,4,178,0,178,False,0,77830,0,0,77830,BBusSc specialising in Analytics,label_match,0.0,178,,consistent,77830,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,1,149,0,185,False,-36,74720,0,0,74720,BBusSc specialising in Computer Science,label_match,0.0,149,,resolved_computed,74720,reconciled,R1a,R1a,high,"stated total exceeds the taken-course sum by exactly the credits of the non-taken alternatives (all choice groups, 36 cr) — the printed total double-counts choices"
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,2,162,0,162,False,0,83260,0,0,83260,BBusSc specialising in Computer Science,label_match,0.0,162,,consistent,83260,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,3,180,0,180,False,0,92190,0,0,92190,BBusSc specialising in Computer Science,label_match,0.0,180,,consistent,92190,reconciled,none,,high,computed credits equal the stated total
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,4,262,0,160,False,102,113750,0,0,70830,BBusSc specialising in Computer Science,label_match,60.6,160,,resolved_manual,113750,published_divergent,R3,COM-2023-003,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
